Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BB,Endo International plc,ENDP,Standard & Poor's Ratings Services,11/6/2013,Health Care,1.68241534,1.191994681,0.764200152,124.6901794,-0.322560893,-0.254907443,0.582712417,0.268409234,-0.104283934,-0.075482484,-1.30288127,0.323299993,5.710326088,11.3810554,0.910951183,-0.265403981,0.683013028,1.774676422,11.28563853,12.49359528,-0.173198235,-90.22818003,2.598305376,0.14049968,3.368027777
CCC,Navistar International Corporation,NAV,Egan-Jones Ratings Company,12/16/2013,Capital Goods,1.281154659,0.544942502,0.177188453,24.96566125,-0.083341067,-0.090394432,0.094106729,-0.090394432,-0.107997595,-0.240256537,0.24609482,1.295850872,6.188971855,-3.278706495,1.43884546,0.175564682,-0.67,-0.833333333,19.71393035,-2.278706495,-0.090394432,-15.122552,1.243781095,0.009280742,6.498668442
BBB,"Owens & Minor, Inc.",OMI,Standard & Poor's Ratings Services,9/11/2014,Health Care,1.862223572,0.679867205,0.056514576,24.21140609,0.007044674,0.013398365,0.123934687,0.016899674,0.02431193,0.073075614,0.067117935,3.451108172,40.51945454,1.760699529,0.637772967,0.474213926,13.87529912,-0.838717454,0.91243973,2.760699529,0.013398365,13.49130764,-0.060446802,-0.000398403,13.58342832
A,Pentair plc.,PNR,Egan-Jones Ratings Company,2/18/2015,Technology,1.765233303,0.80231778,0.067337603,62.48401762,0.030529905,0.111422077,0.349907657,0.121025714,0.020168556,0.086992691,0.046078305,0.660616413,7.409473684,1.284660577,0.562298221,0.226061456,0.871479572,4.610703043,0.579223505,2.284660577,0.111422077,9.782279558,5.29066107,0.143258986,7.847710513
BB,Xerox Holdings Corporation,XRX,Egan-Jones Ratings Company,9/6/2013,Technology,1.49683433,1.622054168,0.310235667,136.0859242,0.05793262,0.070578826,0.324152754,0.062131361,0.039915966,0.060471092,0.094227642,0.68900675,9.879506173,1.322601626,0.56027001,0.17917847,0.856421053,6.608647249,5.73139319,2.360650407,0.070578826,5.637742352,7.716586636,0.118714386,8.315498155
BB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,4/1/2014,Public Utilities,1.075992305,0.365233671,0.004937911,34.14679961,-0.005902746,0.046009629,0.697708418,0.091823359,-0.003303845,0.030151996,-0.009859208,0.559713262,0.765467654,1.984161322,0.664897473,0.051896548,0.504331034,3.267448957,0.041278296,2.984161322,0.046009629,9.945816871,6.478778296,0.26143916,2.380117578
A,WPP plc,WPP,Egan-Jones Ratings Company,9/18/2014,Technology,-0.923732454,-0.935130782,-0.192736059,306.4203003,0.09343476,0.119491018,0.873006098,0.130741007,0.086068586,0.064193076,0.143624752,0.921162389,14.92414239,0.625164998,0.374636454,0.218060395,0.877619299,1.108595733,1.863007289,1.668724417,0.142277234,81.78647216,1.263185226,0.147776457,-0.117987896
BB,"Continental Resources, Inc.",CLR,Standard & Poor's Ratings Services,4/2/2013,Energy,0.840938301,0.464325652,0.031734711,66.49404086,0.287416619,0.449052291,1.0,0.502544975,0.080895435,0.144144652,0.233709022,0.281457053,0.317388602,1.889026105,0.653862595,0.359948442,1.0,9.000027573,0.298433881,2.889026105,0.449052291,5.569544127,9.000027573,0.634422667,0.0
B,"HD Supply Holdings, Inc.",HDS,Standard & Poor's Ratings Services,12/21/2016,Consumer Services,2.276693456,1.345579793,0.308840413,40.2646183,0.199242014,0.032620466,0.332430969,0.099621007,0.244680851,0.046841594,1.978494624,1.228058511,22.66257669,7.086021505,0.876329787,-4.502074689,0.796208531,0.001705489,0.001812082,8.086021505,0.032620466,6438.074149,0.002142012,0.057119653,9.708661417
A,"Caterpillar, Inc.",CAT,Standard & Poor's Ratings Services,8/20/2012,Capital Goods,1.42913796,0.708183499,0.184506806,55.91772296,0.086239089,0.125024668,0.2856926,0.130140417,0.063577152,0.138185601,0.323114549,0.737219661,4.001883239,4.082243203,0.803236492,0.306945119,0.360809006,2.897640208,16.82500766,5.082243203,0.125024668,5.674599508,8.030953111,0.079559772,6.968014216
BBB,Zoetis Inc.,ZTS,Standard & Poor's Ratings Services,1/22/2016,Health Care,2.15047726,1.213924761,0.64795059,71.77439664,0.071143757,0.114375656,0.372927597,0.114375656,0.042840895,0.088878017,0.31741573,0.602173638,3.645753634,6.40917603,0.865032225,0.377981651,0.662650602,0.880515982,2.451436542,7.40917603,0.114375656,33.36879886,1.328778664,0.139349423,5.931740614
BB,Hanesbrands Inc.,HBI,Standard & Poor's Ratings Services,5/17/2016,Consumer Services,1.860102435,0.61341435,0.161344462,46.06745937,0.075969633,0.087322099,0.357652177,0.105911906,0.07746763,0.124483458,0.291698275,1.019718368,7.895776707,2.765421425,0.734425477,0.130006796,0.873425968,4.412418593,2.384837186,3.765421425,0.087322099,6.463336262,5.051851852,0.095420514,5.505841731
BB,Canadian Solar Inc.,CSIQ,Moody's Investors Service,9/23/2015,Technology,0.852340678,0.439333831,0.208212176,44.92499912,0.049981169,0.064444955,0.166329933,0.071337278,0.039236141,0.126905101,0.211627316,0.785018475,10.47456593,4.377147825,0.811532232,-0.221558949,1.0,5.57678302,13.28233574,5.39368327,0.064444955,9.43450958,5.57678302,0.089625582,5.640584574
BB,ADT Inc.,ADT,Fitch Ratings,2/17/2016,Consumer Services,0.577683616,0.235875706,0.093220339,67.14936248,0.539162113,-0.18579235,0.318761384,0.029143898,0.028059532,0.001611117,0.094629156,0.052042848,0.217425743,2.372442455,0.703479003,-0.284313725,22.30555556,1.063576159,0.087417219,3.372442455,0.028879781,17.68587486,0.047682119,0.06557377,1.197115385
B,Central Garden & Pet Company,CENT,Egan-Jones Ratings Company,12/16/2015,Consumer Durables,3.695902863,1.441380636,0.268982047,45.85935252,0.019367713,0.031228476,0.295657031,0.05539041,0.028174388,0.053818448,0.063273077,1.454709126,10.13910165,1.245765764,0.554717586,0.359553831,0.748081739,1.347123265,0.979860797,2.245765764,0.031228476,9.438560102,1.800770149,0.052975731,13.0801899
A,"Marsh & McLennan Companies, Inc.",MMC,Egan-Jones Ratings Company,6/4/2015,Finance,1.634278003,0.236977058,0.528475034,97.85190333,0.113118678,0.158829434,1.0,0.177669678,0.082118834,0.145525292,0.205383429,0.725952915,16.00865266,1.501051451,0.600168161,0.284880895,0.825757576,3.2,-4.759633028,2.501051451,0.158829434,11.42939755,3.875229358,0.16307621,0.07275624
A,Oracle Corporation,ORCL,Standard & Poor's Ratings Services,4/24/2012,Technology,2.760287486,2.499718151,1.13888106,67.91364887,0.239935995,0.320335748,0.942254786,0.337796867,0.116230366,0.192288897,0.214878319,0.484422384,12.46832342,0.848727876,0.459087509,0.250985891,1.0,2.221473851,5.71473851,1.848727876,0.320335748,13.95808859,2.221473851,0.314805457,2.934379458
BB,"Foot Locker, Inc.",FL,Standard & Poor's Ratings Services,9/25/2015,Consumer Services,3.528735632,1.397988506,1.389367816,0.0,0.072717103,0.09145574,0.331981541,0.072717103,0.145373218,0.227004512,0.208333333,1.999161308,11.53387097,0.433092949,0.302208555,0.441896024,0.733146067,3.65034965,6.804195804,1.433092949,0.09145574,10.92242792,4.979020979,0.099566494,15.87043189
B,Iron Mountain Incorporated,IRM,Moody's Investors Service,12/18/2014,Consumer Services,1.07118062,2.678308137,0.146991605,70.74356744,0.104602666,0.105512313,0.568708016,0.176180593,0.049635011,0.057573973,0.380822206,0.474510003,1.222276237,6.672451261,0.869663558,-0.29570914,0.161914206,0.392143508,8.656059566,7.672451261,0.105512313,13.41132828,2.421921568,0.151698066,6.623365876
BBB,Cabot Corporation,CBT,Moody's Investors Service,7/6/2012,Basic Industries,1.570184984,0.912948857,0.130576714,26.76666667,0.117575758,0.074242424,0.196363636,0.087878788,0.088201864,0.070402299,0.214009928,0.750170493,2.12628866,1.426365141,0.587860877,0.224489796,0.322891566,2.113564669,9.416403785,2.426365141,0.074242424,7.797210762,6.545741325,0.125757576,4.376237624
BBB,Rayonier Inc.,RYN,Moody's Investors Service,6/15/2012,Consumer Services,1.9326792,7.922940124,0.440968073,23.2950031,0.185407237,0.205799648,0.278717113,0.239336254,0.107422194,0.128126128,0.208609049,0.57938512,3.225296391,0.941954828,0.485054963,0.09908866,0.665667291,2.365123624,10.82715503,1.941954828,0.205799648,9.775322103,3.553011625,0.290378748,14.73429116
BBB,"BCE, Inc.",BCE,Standard & Poor's Ratings Services,4/4/2011,Public Utilities,0.669398907,0.525740581,0.110871441,58.27798993,0.121478776,0.156455808,0.397642371,0.210194255,0.061153985,0.12135872,0.216170967,0.503412922,1.016540084,2.533484341,0.716713565,0.223558543,0.31348752,1.784456365,1.004978713,3.534863108,0.194366041,5.870544201,5.692272424,0.241684653,2.828482328
BB,Kennedy-Wilson Holdings Inc.,KW,Standard & Poor's Ratings Services,12/12/2014,Finance,3.225442421,3.225442421,2.404975635,1992.874564,0.240418118,2.134146341,-1.027874564,0.865853659,0.002179372,0.02061526,0.015314615,0.009064923,2.609090909,6.027078016,0.85769334,0.264489796,1.0,1.099765243,10.58510033,7.027078016,2.134146341,11.71175754,1.099765243,1.709059233,0.439411099
BBB,"Southwest Gas Holdings, Inc.",SWX,Moody's Investors Service,6/15/2012,Public Utilities,0.544654824,0.287844751,0.040966625,40.47015454,0.059499636,0.093043194,0.23874092,0.13251462,0.026259779,0.071517096,0.091586597,0.441343524,0.586275499,2.488520579,0.713510525,0.360515975,-0.511617111,-2.808650606,0.756283231,3.487713904,0.129924523,6.872967958,5.489751112,0.133554262,7.69264009
BBB,Southern Copper Corporation,SCCO,Egan-Jones Ratings Company,11/17/2015,Basic Industries,2.699630515,1.441643121,0.298304716,32.44990983,0.145940268,0.23567649,0.318595295,0.280306784,0.058476003,0.101876124,0.139922856,0.400684496,0.610676768,1.392825248,0.582083982,0.390935082,-0.306660605,-0.339499182,1.104819429,2.392825248,0.23567649,13.66060153,1.107084434,0.174359381,4.527683266
BBB,Cardtronics plc,CATM,Standard & Poor's Ratings Services,7/14/2014,Miscellaneous,0.786718582,0.528542734,0.208439276,27.79349766,0.035209765,0.061919511,0.332542678,0.099200717,0.029575009,0.085672944,0.128004522,0.839966077,3.14126476,3.340576813,0.771828889,0.431362342,0.417092276,1.766345926,1.174704041,4.328131355,0.081615743,11.46152005,4.234904423,0.178753552,19.5655847
AA,DTE Energy Company,DTE,Egan-Jones Ratings Company,8/1/2014,Public Utilities,1.19790454,0.651920838,0.01862631,44.62726608,0.073571254,0.10365011,1.0,0.129257784,0.032351469,0.05020278,0.108682599,0.439729749,0.731331748,2.359433169,0.702330736,0.285490196,1.0,10.38983051,0.994350282,3.359433169,0.10365011,8.607912325,10.38983051,0.149500041,6.042137718
B,"Builders FirstSource, Inc.",BLDR,Standard & Poor's Ratings Services,7/22/2016,Consumer Services,1.611217482,0.847277782,0.019145432,32.62944138,0.022669163,0.003403178,0.250773799,0.037117239,0.049603644,0.010054334,0.466187585,2.188155073,9.704731436,8.398252697,0.893597243,-5.66117495,0.730374715,1.043438612,0.634108023,9.398252697,0.003403178,8.45624801,1.428634632,0.024849999,11.64229706
BBB,Perrigo Company,PRGO,Moody's Investors Service,11/5/2013,Health Care,2.98492127,1.910595143,1.040699226,67.21947568,0.124837561,0.171676366,0.410220916,0.161421549,0.082585782,0.088473073,0.189445254,0.661545937,5.194892868,1.293920947,0.564065187,0.272831989,0.728963525,4.292896513,8.293361384,2.293920947,0.115006498,14.65212801,5.889041588,0.156449517,5.915706806
BBB,Carpenter Technology Corporation,CRS,Standard & Poor's Ratings Services,11/28/2016,Basic Industries,3.38253012,1.123159304,0.274431058,51.0444469,0.006231389,0.011856182,0.141116135,0.028454836,0.004043947,0.008615508,0.01022717,0.648963962,1.341867693,1.52900715,0.604587911,0.474418605,0.629427793,3.361746362,1.704781705,2.52900715,0.011856182,14.14409011,5.340956341,0.141667586,9.617794486
B,Natural Resource Partners LP,NRP,Standard & Poor's Ratings Services,10/8/2014,Energy,0.920145203,0.851917448,0.33850917,60.67780774,0.272243791,0.272041166,0.296281194,0.472590506,0.044516273,0.047348194,0.151120245,0.163516209,6.652222389,2.394719192,0.705424825,0.0,0.988356148,1.839107556,0.525948685,3.394719192,0.272041166,44.91071262,1.860774134,0.527214373,0.12262463
BBB,Bed Bath & Beyond Inc.,BBBY,Moody's Investors Service,7/14/2014,Consumer Services,2.073203805,0.465144604,0.199197917,0.0,0.088864159,0.140251407,0.396870365,0.140350504,0.160837743,0.357267618,0.259379741,1.809928142,7.281892564,0.612679564,0.379914012,0.366393814,0.77068883,5.059114423,4.061729391,1.612679564,0.140251407,7.91770354,6.564406056,0.120235609,6.28096496
A,"Air Products and Chemicals, Inc.",APD,Egan-Jones Ratings Company,8/6/2015,Basic Industries,0.797894795,0.490858255,0.056577396,51.87146914,0.129147339,0.17519126,0.298214232,0.171714722,0.073282066,0.125707034,0.176286384,0.567429938,1.026772095,1.405586978,0.584301042,0.239919239,0.337599475,3.829688227,1.789204281,2.405586978,0.17519126,12.06905445,11.34388087,0.246369342,4.177153513
CCC,BioMarin Pharmaceutical Inc.,BMRN,Egan-Jones Ratings Company,1/6/2015,Health Care,6.04748896,4.371236834,3.713793645,70.21234555,-0.178377983,0.065790104,0.82722092,-0.123683159,-0.053793025,0.021914531,-0.08768213,0.301567626,1.434607538,0.629990693,0.386499565,0.184189755,2.615931683,-1.314481138,6.054014718,1.629990693,0.065790104,-557.3470466,-0.502490622,-0.097916223,0.550456225
B,Visteon Corporation,VC,Moody's Investors Service,6/15/2012,Capital Goods,1.604367373,1.164418754,0.464354528,48.39753946,0.009941593,0.034919846,0.079905555,0.020628806,0.016086869,0.082259953,0.061208875,1.618137945,5.699008499,2.80489671,0.737180776,0.451957295,-0.474285714,-1.62109375,14.5703125,3.80489671,0.034919846,4.866987552,3.41796875,0.021747235,7.374501992
BBB,Eastman Chemical Company,EMN,Moody's Investors Service,6/15/2012,Basic Industries,2.066427289,1.329443447,0.517953321,32.13708554,0.096962942,0.134299248,0.228475899,0.142240178,0.112548512,0.190138067,0.372192513,1.160737387,2.310267139,2.306951872,0.697606727,0.31846473,0.2688,1.202576951,6.077308518,3.306951872,0.134299248,6.21724575,4.473872584,0.087071608,5.762747138
BB,HollyFrontier Corporation,HFC,Moody's Investors Service,6/15/2012,Energy,1.772162761,1.231533996,0.600558146,34.21353133,0.066284215,0.106330647,0.178726319,0.11215032,0.099218091,0.213607727,0.196655464,1.496858489,5.057323435,0.982052494,0.495472495,0.354506166,0.74977118,6.331707533,11.29779917,1.982052494,0.106330647,2.313889063,8.444853173,0.086686005,5.652996426
BBB,CMS Energy Corporation,CMS,Fitch Ratings,10/31/2016,Public Utilities,0.858757062,0.783427495,0.088512241,46.82997343,0.086107204,0.129082669,1.0,0.20268792,0.025483304,0.043549323,0.129555608,0.295948571,0.407190582,4.083940748,0.803302192,0.330508475,-0.026396562,-0.154731918,4.530406621,5.083940748,0.129082669,9.718176471,5.861820799,0.254571027,1.18729097
BBB,Markel Corporation,MKL,Moody's Investors Service,6/27/2012,Finance,8.847564939,8.847564939,0.781001192,7.188554915,0.054003308,0.072319246,1.0,0.105115306,0.012315707,0.018045596,0.041926334,0.228054675,10.74110983,2.404297784,0.706253664,0.21930009,0.806847018,25.93289284,901.1095395,3.404297784,0.072319246,12.33464065,32.14102829,0.118374114,0.0
A,Dover Corporation,DOV,Fitch Ratings,6/15/2012,Technology,2.823926562,1.992566799,1.003137207,54.64642447,0.112607199,0.137754052,0.383820159,0.152301092,0.094221724,0.131971813,0.181570432,0.836729131,7.94322939,0.927054865,0.481073415,0.227179674,0.743147277,4230.748539,6492.048719,1.927054865,0.137754052,0.652842772,5693.014923,0.133108222,9.006250873
CCC,Radian Group Inc.,RDN,Moody's Investors Service,2/27/2013,Finance,0.110881626,0.110881626,0.021899416,38.70138768,-0.546963441,-0.538154464,1.0,-0.538154464,-0.07647852,-0.099544539,-0.613136862,0.139823824,110.7038627,7.017112009,0.875266804,-0.016368863,1.0,-3.851870855,0.545154792,8.017112009,-0.538154464,-4.851639986,-3.851870855,-0.618482011,0.0
BB,SM Energy Company,SM,Standard & Poor's Ratings Services,4/10/2014,Energy,1.013095907,0.973474921,0.441612126,50.67006733,0.074534289,0.1214852,1.0,0.160573461,0.036329225,0.068521562,0.10638086,0.487416276,0.594170359,1.928244652,0.65849848,0.386474332,1.0,20.09328229,4.560639496,2.928244652,0.1214852,4.918883601,20.09328229,0.583644011,0.0
BBB,Crown Castle International Corporation,CCI,Fitch Ratings,1/11/2016,Consumer Services,1.147159881,0.57531428,0.209044284,31.21116006,0.415134786,0.129325401,0.902409514,0.258247401,0.069022286,0.022370605,0.214549948,0.166264761,0.382445637,2.108415579,0.678292695,-0.10859825,0.493378297,2.658041093,0.536963742,3.108415579,0.129325401,20.19090045,5.387430106,0.489655556,2.239925076
BBB,DCP Midstream LP,DCP,Egan-Jones Ratings Company,9/23/2014,Public Utilities,0.981697171,0.873544093,0.041597338,10.62328391,0.116144975,0.121636463,0.232564525,0.124656782,0.073706221,0.086220319,0.141329769,0.634605332,1.088138632,0.917474106,0.478480572,0.013544018,0.354961832,1.744840525,3.930581614,1.917474106,0.121636463,11.14662766,4.915572233,0.143876991,14.26020408
BB,Fiat Chrysler Automobiles N.V.,FCAU,Fitch Ratings,4/10/2015,Capital Goods,1.01816296,0.739956206,0.526449234,33.72858821,0.006065784,0.010593763,0.128662965,0.028737719,0.005615478,0.05267987,0.040386803,0.925762983,3.545895183,6.169795222,0.857863152,0.427419355,0.044681112,0.215483999,13.84410895,7.192050626,0.032496796,3.371592187,4.822708999,0.08723836,4.109600081
BBB,STMicroelectronics N.V.,STM,Fitch Ratings,6/15/2012,Technology,2.172051382,1.312183729,0.744258466,39.21828454,0.015921931,0.034514638,0.367128916,0.004725218,0.012816273,0.035275591,0.020386689,0.804944601,2.483418367,0.538997764,0.338845709,-0.538690476,1.0,0.996602492,2.633069083,1.590687886,0.034514638,4.248332075,0.996602492,0.09039548,9.391768293
B,"PDC Energy, Inc.",PDCE,Moody's Investors Service,7/1/2015,Energy,1.101937398,0.351187395,0.002820809,63.93137541,-0.114693462,-0.179041399,1.0,-0.107208487,-0.028803527,-0.051511422,-0.053045493,0.251134867,0.307236806,0.841631856,0.457003311,0.359402559,1.0,10.49914438,0.039588282,1.841631856,-0.179041399,11.63675726,10.49914438,0.690500667,0.126515716
BB,Darling Ingredients Inc.,DAR,Standard & Poor's Ratings Services,10/24/2016,Consumer Non-Durables,1.976983563,1.196671027,0.253543757,41.71868963,0.030108751,0.036060875,1.0,0.044750398,0.021777912,0.02885874,0.051856721,0.723308366,2.242129225,1.381161321,0.580036854,0.124980618,0.377177549,0.896051033,0.925394897,2.381161321,0.036060875,7.842878454,2.375674362,0.115074387,14.60368722
BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,9/22/2015,Consumer Non-Durables,0.774155948,0.359317805,0.068342161,29.23262792,0.069272786,0.075926104,0.337441791,0.117825562,0.05560336,0.07839807,0.244421318,0.802672494,4.660032247,3.395801229,0.772510187,0.438368445,0.719836401,3.033979778,0.572020554,4.395801229,0.075926104,15.71495198,4.214818498,0.144228969,6.93652019
BB,AECOM,ACM,Standard & Poor's Ratings Services,10/20/2014,Consumer Services,1.398386005,1139.541703,0.233811894,115961.6374,0.027505082,0.037668562,0.048245359,0.042227015,0.03753713,0.085829238,0.105123354,1.364734361,29.63618922,1.800516529,0.642923015,0.260569018,0.825713692,3.062688993,1475.68745,2.800516529,0.037668562,7.874047194,3.709141588,0.043153568,7.595443845
B,Concho Resources Inc.,CXO,Moody's Investors Service,8/14/2012,Energy,0.620038752,0.320064155,0.00389144,39.72347998,0.237216001,0.362273837,1.0,0.467390074,0.050258125,0.083990511,0.124542582,0.211866505,0.22766389,1.478058656,0.596458301,0.380785747,1.0,11.99222793,0.376218626,2.478058656,0.362273837,8.907551566,11.99222793,0.680002462,0.0
BBB,Edgewell Personal Care,EPC,Standard & Poor's Ratings Services,6/20/2014,Consumer Non-Durables,2.226807699,1.282209121,0.865528004,39.27877295,0.091133005,0.055373936,0.471182266,0.091133005,0.060588918,0.044446441,0.165878709,0.664840563,5.910534674,1.737773068,0.634739631,0.650626769,0.8792,10.61835749,16.07568438,2.737773068,0.055373936,10.17421396,12.07729469,0.167935513,6.938014101
CC,"YRC Worldwide, Inc.",YRCW,Egan-Jones Ratings Company,8/26/2013,Transportation,1.364726027,1.089041096,0.301369863,3.45e-05,-0.017060637,-0.02651593,1.0,0.005755396,-40213.17829,-87162.16216,139028.4757,2357073.643,4467401.286,-3.457286432,1.0,0.0,-4.5,6071.508882,-0.019788622,-3.457286432,-0.02651593,-0.001024095,-1349.224196,0.002466598,0.0
A,Tupperware Brands Corporation,TUP,Egan-Jones Ratings Company,7/23/2015,Consumer Non-Durables,0.896579805,2.258143322,0.129967427,22.8065067,0.081355635,0.113801559,0.674052019,0.138015588,0.116255788,0.264072343,1.154037267,1.428982605,9.005520505,8.926708075,0.899261669,0.285109658,0.729286664,3.298597194,24.9258517,9.926708075,0.113801559,8.435221987,4.523046092,0.098826517,5.875295975
B,"HC2 Holdings, Inc.",HCHC,Standard & Poor's Ratings Services,12/15/2015,Capital Goods,6.89521536,6.847075039,0.630050365,68.66607156,-0.031731629,-0.041597743,0.609238352,0.001988747,-0.012968038,-0.018718473,-0.378230352,0.408678613,5.226031166,28.16635116,0.965713915,0.233404114,1.654893891,-2.03477834,57.13292047,29.16635116,-0.041597743,9.108418126,-1.229552149,-0.029051415,1.943164928
BB,"Nuance Communications, Inc.",NUAN,Standard & Poor's Ratings Services,3/4/2015,Technology,1.813837501,1.583264409,0.852371228,81.26907834,-0.078163156,-0.116960609,0.561028589,-0.0111066,-0.02583087,-0.043444583,-0.058227524,0.330473736,10.04880075,1.254183592,0.55638041,0.020789623,0.831669678,0.939811192,1.855907817,2.254183592,-0.116960609,31.36102389,1.130029407,0.18620022,13.67130829
B,Oshkosh Corporation,OSK,Moody's Investors Service,6/15/2012,Capital Goods,1.450880719,0.271604209,0.25328053,0.0,0.036046251,0.05491318,0.142352367,0.066040845,0.056640908,0.132850627,0.171249609,1.571339783,19.51299202,2.023426245,0.669249415,0.344777911,0.787722466,3.360170208,5.055658843,3.023426245,0.05491318,4.061899672,4.265677766,0.051116063,8.460137859
